,DATE,avalanche_sum,PRCP,SNWD,TMAX,TMIN,snow_diff_day,snow_diff_week,got_snow,prev_day_TMIN,prev_day_TMAX,min_below_freezing,max_above_freezing,min*max,avalanche_binary,Region_Ogden,Region_Provo,Region_Salt Lake,Region_Uintas,MONTH_10,MONTH_11,MONTH_12,MONTH_2,MONTH_3,MONTH_4,MONTH_5,MONTH_6
24295,2017-02-28,0.0,0.0,81.0,30.0,12.0,1.0,9.0,1,13.0,32.0,1,0,0,False,1,0,0,0,0,0,0,1,0,0,0,0
63874,2013-02-08,0.0,0.5,64.0,29.0,16.0,4.0,-1.0,1,18.0,36.0,1,0,0,False,0,0,1,0,0,0,0,1,0,0,0,0
40152,2016-02-12,0.0,0.0,57.0,49.0,35.0,0.0,-6.0,0,31.0,44.0,0,1,0,False,0,0,0,0,0,0,0,1,0,0,0,0
16204,2017-02-15,0.0,0.0,113.0,49.0,31.0,-1.0,-4.0,0,29.0,46.0,1,1,1,False,1,0,0,0,0,0,0,1,0,0,0,0
17690,2021-02-09,0.0,0.0,58.0,34.0,26.0,-1.0,6.0,0,28.0,37.0,1,1,1,False,1,0,0,0,0,0,0,1,0,0,0,0
37837,2010-02-25,0.0,0.1,53.0,25.0,18.0,1.0,4.0,1,21.0,27.0,1,0,0,False,0,0,0,0,0,0,0,1,0,0,0,0
6135,2015-02-11,0.0,0.0,55.0,43.0,20.0,0.0,-2.0,0,18.0,33.0,1,1,1,False,0,0,1,0,0,0,0,1,0,0,0,0
16208,2017-02-19,0.0,1.6,121.0,35.0,30.0,7.0,4.0,1,33.0,38.0,1,1,1,False,1,0,0,0,0,0,0,1,0,0,0,0
40926,2018-02-27,0.0,0.0,57.0,34.0,17.0,-1.0,-1.0,0,15.0,25.0,1,1,1,False,0,0,0,0,0,0,0,1,0,0,0,0
21672,2010-02-08,0.0,0.0,48.0,33.0,13.0,0.0,2.0,0,19.0,38.0,1,1,1,False,1,0,0,0,0,0,0,1,0,0,0,0
46848,2012-02-07,0.0,0.0,0.0,46.0,22.0,0.0,0.0,0,26.0,44.0,1,1,1,False,0,1,0,0,0,0,0,1,0,0,0,0
8156,2019-02-13,0.0,0.3,107.0,28.0,20.0,2.0,-7.0,1,5.0,23.0,1,0,0,False,0,0,1,0,0,0,0,1,0,0,0,0
47990,2015-02-22,0.0,0.01,0.0,43.0,27.0,0.0,0.0,0,33.0,47.0,1,1,1,False,0,1,0,0,0,0,0,1,0,0,0,0
48737,2017-02-27,0.0,0.33,7.0,41.0,30.0,3.0,7.0,1,13.0,42.0,1,1,1,False,0,1,0,0,0,0,0,1,0,0,0,0
62261,2010-02-10,0.0,0.0,57.0,28.0,17.0,0.0,-5.0,0,12.0,27.0,1,0,0,False,0,0,1,0,0,0,0,1,0,0,0,0
39011,2013-02-26,0.0,0.1,57.0,27.0,4.0,1.0,7.0,1,8.0,28.0,1,0,0,False,0,0,0,0,0,0,0,1,0,0,0,0
22043,2011-02-01,0.0,0.0,54.0,17.0,-10.0,1.0,0.0,1,17.0,36.0,1,0,0,False,1,0,0,0,0,0,0,1,0,0,0,0
40920,2018-02-21,0.0,0.1,55.0,20.0,-4.0,-3.0,10.0,0,-3.0,13.0,1,0,0,False,0,0,0,0,0,0,0,1,0,0,0,0
17711,2021-02-25,0.0,0.0,73.0,29.0,13.0,0.0,-6.0,0,13.0,30.0,1,0,0,False,1,0,0,0,0,0,0,1,0,0,0,0
6637,2016-02-06,0.0,0.0,81.0,30.0,12.0,-3.0,-2.0,0,14.0,24.0,1,0,0,False,0,0,1,0,0,0,0,1,0,0,0,0
49486,2019-02-27,0.0,0.01,0.0,57.0,36.0,0.0,0.0,0,39.0,58.0,0,1,0,False,0,1,0,0,0,0,0,1,0,0,0,0
25016,2019-02-04,0.0,0.1,56.0,39.0,33.0,1.0,7.0,1,29.0,45.0,0,1,0,False,1,0,0,0,0,0,0,1,0,0,0,0
23184,2014-02-26,0.0,0.0,42.0,51.0,32.0,-1.0,-5.0,0,32.0,53.0,0,1,0,False,1,0,0,0,0,0,0,1,0,0,0,0
46089,2010-02-09,0.0,0.0,0.0,44.0,22.0,0.0,0.0,0,30.0,44.0,1,1,1,False,0,1,0,0,0,0,0,1,0,0,0,0
64888,2015-02-02,0.0,0.5,51.0,36.0,26.0,2.0,2.0,1,22.0,37.0,1,1,1,False,0,0,1,0,0,0,0,1,0,0,0,0
63892,2013-02-23,0.0,0.6,80.0,25.0,9.0,13.0,18.0,1,8.0,21.0,1,0,0,False,0,0,1,0,0,0,0,1,0,0,0,0
38207,2011-02-02,0.0,0.0,71.0,13.0,-13.0,-2.0,1.0,0,-20.0,4.0,1,0,0,False,0,0,0,0,0,0,0,1,0,0,0,0
49840,2020-02-15,0.0,0.0,0.0,53.0,28.0,0.0,0.0,0,25.0,58.0,1,1,1,False,0,1,0,0,0,0,0,1,0,0,0,0
23890,2016-02-01,0.0,0.0,48.0,23.0,8.0,0.0,1.0,0,16.0,30.0,1,0,0,False,1,0,0,0,0,0,0,1,0,0,0,0
39009,2013-02-24,0.0,0.4,58.0,38.0,6.0,-1.0,8.0,0,10.0,25.0,1,1,1,False,0,0,0,0,0,0,0,1,0,0,0,0
6644,2016-02-13,0.0,0.0,64.0,40.0,28.0,0.0,-17.0,0,30.0,56.0,1,1,1,False,0,0,1,0,0,0,0,1,0,0,0,0
47976,2015-02-08,0.0,0.0,0.0,65.0,39.0,0.0,0.0,0,51.0,70.0,0,1,0,False,0,1,0,0,0,0,0,1,0,0,0,0
40922,2018-02-23,0.0,0.0,55.0,18.0,2.0,-2.0,5.0,0,4.0,20.0,1,0,0,False,0,0,0,0,0,0,0,1,0,0,0,0
22808,2013-02-25,0.0,0.0,38.0,33.0,5.0,-1.0,5.0,0,9.0,30.0,1,1,1,False,1,0,0,0,0,0,0,1,0,0,0,0
38995,2013-02-10,0.0,0.2,57.0,26.0,8.0,4.0,6.0,1,13.0,21.0,1,0,0,False,0,0,0,0,0,0,0,1,0,0,0,0
17311,2020-02-05,0.0,0.2,66.0,24.0,7.0,2.0,2.0,1,3.0,19.0,1,0,0,False,1,0,0,0,0,0,0,1,0,0,0,0
46084,2010-02-04,0.0,0.0,0.0,48.0,25.0,0.0,-1.0,0,27.0,51.0,1,1,1,False,0,1,0,0,0,0,0,1,0,0,0,0
23179,2014-02-21,0.0,0.0,46.0,41.0,29.0,0.0,-2.0,0,22.0,33.0,1,1,1,False,1,0,0,0,0,0,0,1,0,0,0,0
16957,2019-02-22,0.0,0.0,97.0,26.0,8.0,-1.0,2.0,0,10.0,23.0,1,0,0,False,1,0,0,0,0,0,0,1,0,0,0,0
13618,2010-02-27,0.0,0.0,72.0,42.0,29.0,0.0,1.0,0,20.0,35.0,1,1,1,False,1,0,0,0,0,0,0,1,0,0,0,0
4688,2012-02-16,0.0,0.0,65.0,25.0,8.0,2.0,7.0,1,10.0,26.0,1,0,0,False,0,0,1,0,0,0,0,1,0,0,0,0
40166,2016-02-23,0.0,0.1,64.0,30.0,13.0,1.0,5.0,1,14.0,26.0,1,0,0,False,0,0,0,0,0,0,0,1,0,0,0,0
48371,2016-02-28,0.0,0.0,0.0,59.0,31.0,0.0,0.0,0,35.0,67.0,1,1,1,False,0,1,0,0,0,0,0,1,0,0,0,0
37826,2010-02-18,0.0,0.0,49.0,35.0,15.0,-1.0,2.0,0,20.0,28.0,1,1,1,False,0,0,0,0,0,0,0,1,0,0,0,0
41675,2020-02-03,0.0,0.4,64.0,15.0,-1.0,7.0,3.0,1,15.0,42.0,1,0,0,False,0,0,0,0,0,0,0,1,0,0,0,0
37793,2010-02-04,0.0,0.0,46.0,28.0,19.0,0.0,0.0,0,22.0,36.0,1,0,0,False,0,0,0,0,0,0,0,1,0,0,0,0
22056,2011-02-14,0.0,0.0,52.0,50.0,24.0,0.0,-1.0,0,28.0,53.0,1,1,1,False,1,0,0,0,0,0,0,1,0,0,0,0
40163,2016-02-20,0.0,0.3,66.0,31.0,19.0,2.0,10.0,1,20.0,34.0,1,0,0,False,0,0,0,0,0,0,0,1,0,0,0,0
25021,2019-02-09,0.0,0.1,58.0,27.0,-1.0,2.0,12.0,1,1.0,24.0,1,0,0,False,1,0,0,0,0,0,0,1,0,0,0,0
7625,2018-02-07,0.0,0.0,40.0,33.0,14.0,0.0,0.0,0,18.0,29.0,1,1,1,False,0,0,1,0,0,0,0,1,0,0,0,0
49480,2019-02-21,0.0,0.0,0.0,38.0,20.0,0.0,0.0,0,19.0,33.0,1,1,1,False,0,1,0,0,0,0,0,1,0,0,0,0
49484,2019-02-25,0.0,0.0,0.0,55.0,35.0,0.0,0.0,0,19.0,49.0,0,1,0,False,0,1,0,0,0,0,0,1,0,0,0,0
63387,2012-02-06,0.0,0.0,54.0,28.0,14.0,-1.0,-2.0,0,16.0,32.0,1,0,0,False,0,0,1,0,0,0,0,1,0,0,0,0
39010,2013-02-25,0.0,0.0,56.0,28.0,8.0,-2.0,6.0,0,6.0,38.0,1,0,0,False,0,0,0,0,0,0,0,1,0,0,0,0
40539,2017-02-12,0.0,0.0,82.0,36.0,12.0,-1.0,11.0,0,13.0,31.0,1,1,1,False,0,0,0,0,0,0,0,1,0,0,0,0
25411,2020-02-26,0.0,0.0,48.0,36.0,11.0,0.0,-2.0,0,14.0,35.0,1,1,1,False,1,0,0,0,0,0,0,1,0,0,0,0
16216,2017-02-27,0.0,0.5,134.0,24.0,14.0,7.0,15.0,1,12.0,26.0,1,0,0,False,1,0,0,0,0,0,0,1,0,0,0,0
40146,2016-02-07,0.0,0.0,61.0,38.0,20.0,-1.0,-6.0,0,16.0,36.0,1,1,1,False,0,0,0,0,0,0,0,1,0,0,0,0
23172,2014-02-14,0.0,0.6,48.0,48.0,33.0,-2.0,-2.0,0,34.0,48.0,0,1,0,False,1,0,0,0,0,0,0,1,0,0,0,0
14344,2012-02-13,0.0,0.2,57.0,36.0,24.0,1.0,-1.0,1,26.0,32.0,1,1,1,False,1,0,0,0,0,0,0,1,0,0,0,0
15812,2016-02-01,0.0,0.1,71.0,15.0,10.0,0.0,6.0,0,15.0,24.0,1,0,0,False,1,0,0,0,0,0,0,1,0,0,0,0
17326,2020-02-19,0.0,0.0,68.0,26.0,9.0,0.0,5.0,0,10.0,26.0,1,0,0,False,1,0,0,0,0,0,0,1,0,0,0,0
15107,2014-02-27,0.0,1.2,72.0,41.0,30.0,7.0,4.0,1,34.0,47.0,1,1,1,False,1,0,0,0,0,0,0,1,0,0,0,0
24637,2018-02-02,0.0,0.0,13.0,47.0,32.0,0.0,-3.0,0,35.0,48.0,0,1,0,False,1,0,0,0,0,0,0,1,0,0,0,0
24662,2018-02-27,0.0,0.1,22.0,36.0,20.0,-1.0,6.0,0,16.0,28.0,1,1,1,False,1,0,0,0,0,0,0,1,0,0,0,0
41284,2019-02-05,0.0,0.3,76.0,26.0,13.0,2.0,27.0,1,23.0,30.0,1,0,0,False,0,0,0,0,0,0,0,1,0,0,0,0
66929,2019-02-11,0.0,0.0,110.0,19.0,1.0,-8.0,21.0,0,7.0,21.0,1,0,0,False,0,0,1,0,0,0,0,1,0,0,0,0
49839,2020-02-14,0.0,0.0,0.0,58.0,25.0,0.0,-2.0,0,22.0,48.0,1,1,1,False,0,1,0,0,0,0,0,1,0,0,0,0
15463,2015-02-18,0.0,0.0,38.0,45.0,28.0,0.0,-1.0,0,21.0,36.0,1,1,1,False,1,0,0,0,0,0,0,1,0,0,0,0
24643,2018-02-08,0.0,0.0,11.0,45.0,24.0,0.0,-2.0,0,27.0,38.0,1,1,1,False,1,0,0,0,0,0,0,1,0,0,0,0
8178,2019-02-23,0.0,0.01,110.0,16.0,-3.0,-1.0,-8.0,0,3.0,15.0,1,0,0,False,0,0,1,0,0,0,0,1,0,0,0,0
62852,2011-02-15,0.0,0.0,96.0,45.0,32.0,-1.0,-8.0,0,31.0,42.0,0,1,0,False,0,0,1,0,0,0,0,1,0,0,0,0
40167,2016-02-24,0.0,0.0,63.0,34.0,18.0,-1.0,3.0,0,13.0,30.0,1,1,1,False,0,0,0,0,0,0,0,1,0,0,0,0
63872,2013-02-06,0.0,0.0,60.0,35.0,18.0,-1.0,-9.0,0,28.0,43.0,1,1,1,False,0,0,1,0,0,0,0,1,0,0,0,0
15100,2014-02-20,0.0,0.0,68.0,25.0,15.0,-1.0,-5.0,0,16.0,36.0,1,0,0,False,1,0,0,0,0,0,0,1,0,0,0,0
48712,2017-02-02,0.0,0.0,3.0,49.0,34.0,0.0,-3.0,0,26.0,50.0,0,1,0,False,0,1,0,0,0,0,0,1,0,0,0,0
41308,2019-02-21,0.0,0.1,78.0,13.0,5.0,0.0,0.0,0,4.0,19.0,1,0,0,False,0,0,0,0,0,0,0,1,0,0,0,0
25023,2019-02-11,0.0,0.0,61.0,34.0,9.0,-3.0,5.0,0,9.0,28.0,1,1,1,False,1,0,0,0,0,0,0,1,0,0,0,0
16212,2017-02-23,0.0,0.3,127.0,23.0,14.0,2.0,17.0,1,19.0,33.0,1,0,0,False,1,0,0,0,0,0,0,1,0,0,0,0
25395,2020-02-11,0.0,0.2,47.0,30.0,7.0,0.0,-2.0,0,11.0,30.0,1,0,0,False,1,0,0,0,0,0,0,1,0,0,0,0
49077,2018-02-02,0.0,0.0,0.0,54.0,34.0,0.0,-2.0,0,35.0,51.0,0,1,0,False,0,1,0,0,0,0,0,1,0,0,0,0
17688,2021-02-07,0.0,0.0,60.0,35.0,26.0,-2.0,4.0,0,24.0,33.0,1,1,1,False,1,0,0,0,0,0,0,1,0,0,0,0
7630,2018-02-12,0.0,0.22,44.0,28.0,18.0,2.0,7.0,1,3.0,32.0,1,0,0,False,0,0,1,0,0,0,0,1,0,0,0,0
42085,2021-02-04,0.0,0.0,42.0,17.0,13.0,0.0,3.0,0,13.0,33.0,1,0,0,False,0,0,0,0,0,0,0,1,0,0,0,0
15839,2016-02-28,0.0,0.0,65.0,43.0,28.0,0.0,-3.0,0,29.0,46.0,1,1,1,False,1,0,0,0,0,0,0,1,0,0,0,0
62251,2010-02-04,0.0,0.0,61.0,30.0,20.0,-1.0,-5.0,0,22.0,36.0,1,0,0,False,0,0,1,0,0,0,0,1,0,0,0,0
17709,2021-02-23,0.0,0.0,75.0,35.0,22.0,-3.0,-5.0,0,23.0,39.0,1,1,1,False,1,0,0,0,0,0,0,1,0,0,0,0
25760,2021-02-01,0.0,0.0,38.0,38.0,16.0,-1.0,7.0,0,11.0,33.0,1,1,1,False,1,0,0,0,0,0,0,1,0,0,0,0
17712,2021-02-26,0.0,0.2,75.0,23.0,14.0,2.0,-3.0,1,13.0,29.0,1,0,0,False,1,0,0,0,0,0,0,1,0,0,0,0
49850,2020-02-25,0.0,0.0,0.0,43.0,22.0,0.0,0.0,0,31.0,52.0,1,1,1,False,0,1,0,0,0,0,0,1,0,0,0,0
21674,2010-02-10,0.0,0.2,46.0,33.0,19.0,-1.0,2.0,0,14.0,31.0,1,1,1,False,1,0,0,0,0,0,0,1,0,0,0,0
24277,2017-02-10,0.0,1.8,76.0,52.0,34.0,0.0,-9.0,0,38.0,55.0,0,1,0,False,1,0,0,0,0,0,0,1,0,0,0,0
23532,2015-02-09,0.0,0.0,17.0,51.0,35.0,0.0,-4.0,0,33.0,51.0,0,1,0,False,1,0,0,0,0,0,0,1,0,0,0,0
23892,2016-02-03,0.0,0.0,47.0,27.0,6.0,-1.0,2.0,0,5.0,24.0,1,0,0,False,1,0,0,0,0,0,0,1,0,0,0,0
62867,2011-02-21,0.0,0.0,123.0,30.0,11.0,-6.0,26.0,0,15.0,23.0,1,0,0,False,0,0,1,0,0,0,0,1,0,0,0,0
47242,2013-02-24,0.0,0.03,1.0,36.0,21.0,-1.0,1.0,0,25.0,34.0,1,1,1,False,0,1,0,0,0,0,0,1,0,0,0,0
15833,2016-02-22,0.0,0.0,67.0,34.0,21.0,-1.0,-2.0,0,24.0,45.0,1,1,1,False,1,0,0,0,0,0,0,1,0,0,0,0
40911,2018-02-12,0.0,0.1,43.0,33.0,18.0,1.0,-1.0,1,11.0,29.0,1,1,1,False,0,0,0,0,0,0,0,1,0,0,0,0
39769,2015-02-10,0.0,0.0,51.0,31.0,22.0,0.0,2.0,0,29.0,40.0,1,0,0,False,0,0,0,0,0,0,0,1,0,0,0,0
38208,2011-02-03,0.0,0.0,70.0,26.0,11.0,-1.0,1.0,0,-13.0,13.0,1,0,0,False,0,0,0,0,0,0,0,1,0,0,0,0
41287,2019-02-08,0.0,0.0,70.0,24.0,3.0,-3.0,22.0,0,0.0,13.0,1,0,0,False,0,0,0,0,0,0,0,1,0,0,0,0
16961,2019-02-26,0.0,0.0,88.0,38.0,31.0,-3.0,-10.0,0,26.0,36.0,1,1,1,False,1,0,0,0,0,0,0,1,0,0,0,0
23897,2016-02-08,0.0,0.0,46.0,39.0,20.0,0.0,-2.0,0,20.0,40.0,1,1,1,False,1,0,0,0,0,0,0,1,0,0,0,0
17321,2020-02-15,0.0,0.2,62.0,33.0,18.0,1.0,-3.0,1,20.0,38.0,1,1,1,False,1,0,0,0,0,0,0,1,0,0,0,0
6641,2016-02-10,0.0,0.0,69.0,47.0,29.0,-1.0,-13.0,0,27.0,54.0,1,1,1,False,0,0,1,0,0,0,0,1,0,0,0,0
24647,2018-02-12,0.0,0.0,10.0,39.0,13.0,0.0,-1.0,0,17.0,36.0,1,1,1,False,1,0,0,0,0,0,0,1,0,0,0,0
49848,2020-02-23,0.0,0.0,0.0,54.0,31.0,0.0,0.0,0,27.0,52.0,1,1,1,False,0,1,0,0,0,0,0,1,0,0,0,0
4676,2012-02-06,0.0,0.0,57.0,27.0,8.0,-1.0,-3.0,0,12.0,28.0,1,0,0,False,0,0,1,0,0,0,0,1,0,0,0,0
17334,2020-02-27,0.0,0.0,63.0,40.0,26.0,0.0,-4.0,0,17.0,34.0,1,1,1,False,1,0,0,0,0,0,0,1,0,0,0,0
17331,2020-02-24,0.0,0.0,64.0,28.0,16.0,-2.0,-4.0,0,26.0,45.0,1,0,0,False,1,0,0,0,0,0,0,1,0,0,0,0
39777,2015-02-18,0.0,0.0,48.0,39.0,22.0,-1.0,-4.0,0,14.0,29.0,1,1,1,False,0,0,0,0,0,0,0,1,0,0,0,0
15074,2014-02-02,0.0,0.0,47.0,19.0,14.0,0.0,11.0,0,16.0,22.0,1,0,0,False,1,0,0,0,0,0,0,1,0,0,0,0
16191,2017-02-03,0.0,0.1,113.0,38.0,31.0,0.0,-13.0,0,29.0,34.0,1,1,1,False,1,0,0,0,0,0,0,1,0,0,0,0
16562,2018-02-05,0.0,0.0,27.0,38.0,27.0,0.0,-2.0,0,34.0,39.0,1,1,1,False,1,0,0,0,0,0,0,1,0,0,0,0
47231,2013-02-13,0.0,0.0,0.0,36.0,24.0,-3.0,0.0,0,14.0,30.0,1,1,1,False,0,1,0,0,0,0,0,1,0,0,0,0
25041,2019-02-28,0.0,0.1,64.0,47.0,31.0,-1.0,-8.0,0,40.0,47.0,1,1,1,False,1,0,0,0,0,0,0,1,0,0,0,0
14343,2012-02-12,0.0,0.1,56.0,32.0,26.0,1.0,-2.0,1,29.0,39.0,1,0,0,False,1,0,0,0,0,0,0,1,0,0,0,0
16945,2019-02-11,0.0,0.0,81.0,20.0,8.0,-1.0,4.0,0,10.0,26.0,1,0,0,False,1,0,0,0,0,0,0,1,0,0,0,0
38216,2011-02-11,0.0,0.0,74.0,42.0,11.0,0.0,5.0,0,9.0,22.0,1,1,1,False,0,0,0,0,0,0,0,1,0,0,0,0
24642,2018-02-07,0.0,0.0,11.0,38.0,27.0,0.0,-3.0,0,32.0,45.0,1,1,1,False,1,0,0,0,0,0,0,1,0,0,0,0
42130,2021-02-22,0.0,0.0,60.0,36.0,17.0,0.0,0.0,0,11.0,24.0,1,1,1,False,0,0,0,0,0,0,0,1,0,0,0,0
14717,2013-02-12,0.0,0.0,51.0,23.0,12.0,-1.0,5.0,0,10.0,25.0,1,0,0,False,1,0,0,0,0,0,0,1,0,0,0,0
39754,2015-02-01,0.0,0.0,44.0,34.0,17.0,0.0,3.0,0,17.0,36.0,1,1,1,False,0,0,0,0,0,0,0,1,0,0,0,0
25414,2020-02-29,0.0,0.0,47.0,51.0,28.0,0.0,-1.0,0,20.0,45.0,1,1,1,False,1,0,0,0,0,0,0,1,0,0,0,0
64896,2015-02-06,0.0,0.0,50.0,47.0,39.0,-1.0,0.0,0,36.0,47.0,0,1,0,False,0,0,1,0,0,0,0,1,0,0,0,0
22422,2012-02-13,0.0,0.1,33.0,40.0,28.0,0.0,-1.0,0,32.0,38.0,1,1,1,False,1,0,0,0,0,0,0,1,0,0,0,0
22058,2011-02-16,0.0,0.3,54.0,48.0,26.0,3.0,0.0,1,31.0,50.0,1,1,1,False,1,0,0,0,0,0,0,1,0,0,0,0
15455,2015-02-10,0.0,0.0,39.0,39.0,28.0,1.0,-1.0,1,31.0,45.0,1,1,1,False,1,0,0,0,0,0,0,1,0,0,0,0
42133,2021-02-25,0.0,0.0,58.0,34.0,2.0,0.0,-4.0,0,7.0,35.0,1,1,1,False,0,0,0,0,0,0,0,1,0,0,0,0
14332,2012-02-01,0.0,0.1,59.0,37.0,25.0,-1.0,-2.0,0,23.0,35.0,1,1,1,False,1,0,0,0,0,0,0,1,0,0,0,0
66401,2018-02-08,0.0,0.0,40.0,41.0,29.0,0.0,2.0,0,20.0,35.0,1,1,1,False,0,0,1,0,0,0,0,1,0,0,0,0
16568,2018-02-11,0.0,0.0,27.0,32.0,16.0,0.0,0.0,0,18.0,31.0,1,0,0,False,1,0,0,0,0,0,0,1,0,0,0,0
66397,2018-02-04,0.0,0.0,38.0,34.0,30.0,1.0,-3.0,1,29.0,35.0,1,1,1,False,0,0,1,0,0,0,0,1,0,0,0,0
22425,2012-02-16,0.0,0.0,37.0,38.0,16.0,-1.0,4.0,0,26.0,40.0,1,1,1,False,1,0,0,0,0,0,0,1,0,0,0,0
13598,2010-02-12,0.0,0.5,70.0,33.0,25.0,2.0,0.0,1,23.0,30.0,1,1,1,False,1,0,0,0,0,0,0,1,0,0,0,0
13603,2010-02-16,0.0,0.0,71.0,38.0,23.0,-2.0,3.0,0,24.0,35.0,1,1,1,False,1,0,0,0,0,0,0,1,0,0,0,0
41288,2019-02-09,0.0,0.1,68.0,24.0,11.0,-2.0,18.0,0,3.0,24.0,1,0,0,False,0,0,0,0,0,0,0,1,0,0,0,0
24641,2018-02-06,0.0,0.0,11.0,45.0,32.0,0.0,-2.0,0,33.0,47.0,0,1,0,False,1,0,0,0,0,0,0,1,0,0,0,0
39402,2014-02-20,0.0,0.1,69.0,21.0,9.0,0.0,0.0,0,10.0,30.0,1,0,0,False,0,0,0,0,0,0,0,1,0,0,0,0
21680,2010-02-15,0.0,0.1,47.0,39.0,26.0,0.0,-1.0,0,24.0,41.0,1,1,1,False,1,0,0,0,0,0,0,1,0,0,0,0
22794,2013-02-11,0.0,0.0,37.0,28.0,8.0,-1.0,6.0,0,17.0,31.0,1,0,0,False,1,0,0,0,0,0,0,1,0,0,0,0
15836,2016-02-25,0.0,0.0,66.0,45.0,30.0,0.0,-5.0,0,22.0,38.0,1,1,1,False,1,0,0,0,0,0,0,1,0,0,0,0
13971,2011-02-07,0.0,0.5,78.0,33.0,20.0,0.0,-2.0,0,20.0,30.0,1,1,1,False,1,0,0,0,0,0,0,1,0,0,0,0
40144,2016-02-05,0.0,0.0,63.0,26.0,15.0,0.0,4.0,0,8.0,19.0,1,0,0,False,0,0,0,0,0,0,0,1,0,0,0,0
23170,2014-02-12,0.0,0.7,52.0,43.0,31.0,2.0,11.0,1,22.0,38.0,1,1,1,False,1,0,0,0,0,0,0,1,0,0,0,0
39409,2014-02-27,0.0,0.6,67.0,35.0,26.0,3.0,-2.0,1,29.0,43.0,1,1,1,False,0,0,0,0,0,0,0,1,0,0,0,0
49078,2018-02-03,0.0,0.0,0.0,58.0,40.0,0.0,-1.0,0,34.0,54.0,0,1,0,False,0,1,0,0,0,0,0,1,0,0,0,0
25386,2020-02-02,0.0,0.1,46.0,51.0,24.0,0.0,0.0,0,24.0,42.0,1,1,1,False,1,0,0,0,0,0,0,1,0,0,0,0
14731,2013-02-26,0.0,0.1,52.0,27.0,13.0,0.0,6.0,0,12.0,27.0,1,0,0,False,1,0,0,0,0,0,0,1,0,0,0,0
38603,2012-02-01,0.0,0.1,49.0,41.0,21.0,-1.0,-3.0,0,18.0,34.0,1,1,1,False,0,0,0,0,0,0,0,1,0,0,0,0
23534,2015-02-11,0.0,0.0,16.0,45.0,25.0,0.0,-3.0,0,32.0,44.0,1,1,1,False,1,0,0,0,0,0,0,1,0,0,0,0
16584,2018-02-27,0.0,0.1,44.0,36.0,20.0,-1.0,8.0,0,20.0,30.0,1,1,1,False,1,0,0,0,0,0,0,1,0,0,0,0
63392,2012-02-11,0.0,0.0,54.0,39.0,27.0,0.0,-2.0,0,25.0,35.0,1,1,1,False,0,0,1,0,0,0,0,1,0,0,0,0
47633,2014-02-28,0.0,0.09,0.0,51.0,32.0,0.0,0.0,0,38.0,60.0,0,1,0,False,0,1,0,0,0,0,0,1,0,0,0,0
25405,2020-02-20,0.0,0.0,50.0,27.0,0.0,0.0,4.0,0,4.0,28.0,1,0,0,False,1,0,0,0,0,0,0,1,0,0,0,0
50213,2021-02-16,0.0,0.52,3.0,36.0,31.0,2.0,3.0,1,27.0,35.0,1,1,1,False,0,1,0,0,0,0,0,1,0,0,0,0
16570,2018-02-13,0.0,0.0,27.0,38.0,18.0,0.0,0.0,0,20.0,34.0,1,1,1,False,1,0,0,0,0,0,0,1,0,0,0,0
40170,2016-02-27,0.0,0.0,60.0,45.0,24.0,-1.0,-6.0,0,28.0,45.0,1,1,1,False,0,0,0,0,0,0,0,1,0,0,0,0
50209,2021-02-12,0.0,0.6,0.0,51.0,39.0,0.0,0.0,0,35.0,54.0,0,1,0,False,0,1,0,0,0,0,0,1,0,0,0,0
40172,2016-02-29,0.0,0.1,61.0,31.0,23.0,1.0,-2.0,1,22.0,40.0,1,0,0,False,0,0,0,0,0,0,0,1,0,0,0,0
25034,2019-02-21,0.0,0.0,72.0,27.0,9.0,-4.0,6.0,0,12.0,25.0,1,0,0,False,1,0,0,0,0,0,0,1,0,0,0,0
15075,2014-02-03,0.0,0.3,52.0,23.0,14.0,5.0,16.0,1,14.0,19.0,1,0,0,False,1,0,0,0,0,0,0,1,0,0,0,0
23177,2014-02-19,0.0,0.0,47.0,43.0,24.0,0.0,-5.0,0,28.0,46.0,1,1,1,False,1,0,0,0,0,0,0,1,0,0,0,0
16565,2018-02-08,0.0,0.1,27.0,41.0,34.0,0.0,-1.0,0,25.0,40.0,0,1,0,False,1,0,0,0,0,0,0,1,0,0,0,0
5156,2013-02-21,0.0,0.24,73.0,21.0,8.0,7.0,3.0,1,19.0,30.0,1,0,0,False,0,0,1,0,0,0,0,1,0,0,0,0
50207,2021-02-10,0.0,0.0,0.0,54.0,38.0,0.0,0.0,0,39.0,52.0,0,1,0,False,0,1,0,0,0,0,0,1,0,0,0,0
65419,2016-02-14,0.0,0.6,66.0,31.0,26.0,5.0,-3.0,1,28.0,41.0,1,0,0,False,0,0,1,0,0,0,0,1,0,0,0,0
21676,2010-02-12,0.0,0.3,48.0,40.0,24.0,1.0,1.0,1,24.0,35.0,1,1,1,False,1,0,0,0,0,0,0,1,0,0,0,0
15814,2016-02-03,0.0,0.1,69.0,22.0,10.0,0.0,7.0,0,7.0,22.0,1,0,0,False,1,0,0,0,0,0,0,1,0,0,0,0
47234,2013-02-16,0.0,0.0,0.0,47.0,21.0,0.0,-2.0,0,21.0,43.0,1,1,1,False,0,1,0,0,0,0,0,1,0,0,0,0
